"","customer_id","inventory_id","film_id"
"2437",380,2866,628
"2438",593,3148,691
"2439",364,4045,880
"2440",233,1622,354
"2441",576,2233,483
"2442",98,2887,634
"2443",466,1283,284
"2444",523,2353,512
"2445",308,1642,358
"2446",498,3630,792
"2447",230,863,190
"2448",24,835,183
"2449",77,4318,941
"2450",588,2562,561
"2451",253,314,70
"2452",241,870,191
"2453",147,553,120
"2454",91,1277,282
"2455",572,599,130
"2456",185,1024,229
"2457",553,3933,857
"2458",343,78,16
"2459",468,2151,465
"2460",194,1186,264
"2461",380,463,102
"2462",160,3783,828
"2463",427,1356,299
"2464",177,4387,958
"2465",382,1833,398
"2466",137,1993,434
"2467",40,4319,941
"2468",183,3399,745
"2469",70,4556,994
"2470",221,3876,847
"2471",151,3450,756
"2472",336,889,199
"2473",334,3998,870
"2474",206,2510,551
"2475",241,2798,614
"2476",408,1624,354
"2477",310,4078,889
"2478",322,800,174
"2479",122,452,100
"2480",88,4225,918
"2481",515,1511,330
"2482",56,1562,342
"2483",15,268,59
"2484",374,3683,805
"2485",403,1338,295
"2486",382,4012,873
"2487",402,1934,420
"2488",316,1779,387
"2489",237,2858,626
"2490",269,4121,896
"2491",434,1313,290
"2492",338,3826,838
"2493",527,646,140
"2494",171,2327,505
"2495",74,2291,496
"2496",348,3172,697
"2497",12,4241,922
"2498",450,1185,263
"2499",325,2622,575
"2500",176,2486,545
"2501",452,1684,367
"2502",519,1670,365
"2503",82,2308,501
"2504",325,3121,686
"2505",476,4322,941
"2506",213,4469,976
"2507",384,3827,838
"2508",234,1824,396
"2509",27,4515,986
"2510",515,3379,741
"2511",382,2559,561
"2512",188,3213,706
"2513",87,2678,588
"2514",74,53,11
"2515",86,3503,767
"2516",128,1172,260
"2517",446,4181,911
"2518",92,132,26
"2519",579,550,119
"2520",89,460,101
"2521",465,441,97
"2522",365,1307,288
"2523",500,3309,728
"2524",463,387,86
"2525",331,1836,398
"2526",478,2306,501
"2527",31,4166,906
"2528",368,768,167
"2529",26,1870,408
"2530",187,4564,996
"2531",517,2540,557
"2532",130,901,200
"2533",163,4232,920
"2534",388,3499,767
"2535",472,1287,284
"2536",527,4474,977
"2537",363,4305,938
"2538",360,129,25
"2539",67,1446,317
"2540",58,1729,377
"2541",558,1465,320
"2542",413,3237,710
"2543",272,971,216
"2544",162,4560,995
"2545",561,4292,935
"2546",495,3854,843
"2547",38,1370,301
"2548",444,2007,437
"2549",389,664,143
"2550",473,923,205
"2551",322,3916,855
"2552",191,260,58
"2553",377,125,25
"2554",257,4546,992
"2555",361,2920,641
"2556",414,4433,969
"2557",309,3340,734
"2558",256,4128,897
"2559",265,51,10
"2560",41,1935,420
"2561",408,4008,873
"2562",128,2347,511
"2563",486,495,110
"2564",496,216,49
"2565",190,3032,665
"2566",213,30,6
"2567",5,1105,245
"2568",66,1800,391
"2569",159,2449,534
"2570",563,3354,737
"2571",143,3320,730
"2572",336,354,78
"2573",559,2928,644
"2574",66,447,99
"2575",267,1695,369
"2576",493,3836,840
"2577",219,2527,555
"2578",456,376,83
"2579",267,201,45
"2580",523,3999,871
"2581",90,3733,816
"2582",406,91,18
"2583",537,4104,893
"2584",331,2188,473
"2585",143,3626,791
"2586",164,225,50
"2587",324,3572,782
"2588",438,4481,979
"2589",208,282,63
"2590",556,2031,442
"2591",123,829,181
"2592",122,3197,702
"2593",80,2229,482
"2594",407,2278,493
"2595",265,2079,450
"2596",171,461,101
"2597",423,469,103
"2598",98,2898,637
"2599",173,4124,896
"2600",222,587,127
"2601",28,2889,634
"2602",38,2342,509
"2603",364,4133,898
"2604",340,3922,856
"2605",132,1618,353
"2606",383,2254,487
"2607",542,3845,842
"2608",301,3682,805
"2609",287,1691,369
"2610",179,3830,838
"2611",145,4147,901
"2612",578,3810,834
"2613",478,581,127
"2614",313,204,45
"2615",310,2465,539
"2616",350,1848,402
"2617",94,3183,698
"2618",439,1746,379
"2619",573,1393,305
"2620",12,4477,978
"2621",32,3071,676
"2622",25,3946,861
"2623",450,2816,618
"2624",592,2779,610
"2625",3,3917,855
"2626",458,1810,393
"2627",236,3904,852
"2628",39,3471,760
"2629",574,2274,491
"2630",68,3462,759
"2631",318,3687,806
"2632",105,3332,733
"2633",253,2102,456
"2634",327,2736,600
"2635",295,2944,646
"2636",116,3971,865
"2637",540,721,158
"2638",374,231,51
"2639",4,2065,448
"2640",318,1928,418
"2641",309,1923,418
"2642",181,2284,494
"2643",275,3511,768
"2644",54,1954,426
"2645",31,1620,354
"2646",153,98,19
"2647",209,4211,915
"2648",576,2181,471
"2649",589,3108,683
"2650",340,3528,772
"2651",405,3697,809
"2652",29,1649,360
"2653",280,559,121
"2654",19,3595,786
"2655",156,3281,723
"2656",139,66,12
"2657",221,4341,946
"2658",452,3652,797
"2659",68,3936,858
"2660",583,1012,227
"2661",299,3496,766
"2662",133,4531,989
"2663",454,1872,408
"2664",200,1028,230
"2665",568,3127,687
"2666",523,2734,600
"2667",457,3518,771
"2668",451,2164,467
"2669",420,1164,257
"2670",29,2487,545
"2671",585,3744,819
"2672",230,3078,677
"2673",477,3938,858
"2674",428,4384,958
"2675",258,4230,920
"2676",109,1994,434
"2677",114,865,190
"2678",196,2704,594
"2679",538,3609,789
"2680",241,2860,626
"2681",17,1225,271
"2682",283,1170,259
"2683",68,2686,590
"2684",254,3152,692
"2685",309,4281,932
"2686",567,2478,543
"2687",391,1381,303
"2688",242,3469,760
"2689",388,3162,694
"2690",107,2570,563
"2691",368,380,84
"2692",208,190,43
"2693",597,2110,457
"2694",448,2271,491
"2695",420,3900,851
"2696",267,72,15
"2697",180,928,206
"2698",29,1623,354
"2699",329,1736,378
"2700",319,4080,890
"2701",246,2026,440
"2702",562,1191,265
"2703",559,373,82
"2704",589,4486,980
"2705",541,2659,583
"2706",7,2877,631
"2707",446,2965,650
"2708",313,3944,859
"2709",411,3132,688
"2710",378,3979,867
"2711",81,2853,625
"2712",404,2082,451
"2713",252,944,209
"2714",200,140,28
"2715",139,4443,971
"2716",336,1200,267
"2717",504,3597,786
"2718",358,3786,829
"2719",45,952,212
"2720",277,4317,941
"2721",103,3879,848
"2722",246,63,12
"2723",420,2970,651
"2724",129,3261,717
"2725",408,775,169
"2726",510,4449,972
"2727",30,1264,280
"2728",138,4218,917
"2729",386,610,132
"2730",188,1535,336
"2731",204,794,173
"2732",29,4550,993
"2733",359,4510,985
"2734",513,3131,688
"2735",75,350,77
"2736",212,213,48
"2737",92,1534,336
"2738",36,1662,363
"2739",187,4154,902
"2740",35,2611,572
"2741",368,4511,985
"2742",26,1253,277
"2743",562,933,206
"2744",422,1374,302
"2745",473,511,113
"2746",358,1540,337
"2747",197,3775,827
"2748",148,1291,285
"2749",149,386,85
"2750",23,2408,525
"2751",267,1761,382
"2752",506,946,210
"2753",144,3264,719
"2754",243,3814,835
"2755",423,3558,777
"2756",351,687,150
"2757",192,2602,571
"2758",431,2134,462
"2759",457,3431,753
"2760",276,3096,680
"2761",479,1718,374
"2762",478,1017,228
"2763",345,3421,749
"2764",596,4052,882
"2765",129,3018,663
"2766",354,1222,271
"2767",533,3042,667
"2768",262,40,8
"2769",520,1221,271
"2770",505,4155,902
"2771",299,2809,616
"2772",590,672,147
"2773",551,1726,376
"2774",230,4092,891
"2775",422,3357,737
"2776",376,1020,228
"2777",360,1513,330
"2778",197,1230,273
"2779",156,3644,796
"2780",113,2778,609
"2781",289,2305,501
"2782",137,826,181
"2783",594,2255,488
"2784",307,3371,739
"2785",171,1457,319
"2786",514,2398,524
"2787",97,202,45
"2788",299,2174,469
"2789",437,3057,672
"2790",419,732,160
"2791",85,1957,427
"2792",129,3694,808
"2793",209,2337,508
"2794",486,3222,707
"2795",180,1343,296
"2796",576,4579,1000
"2797",146,183,40
"2798",29,4572,999
"2799",489,4067,887
"2800",120,103,21
"2801",426,88,18
"2802",80,2153,465
"2803",510,2114,458
"2804",194,2825,620
"2805",325,65,12
"2806",44,1786,388
"2807",67,2558,560
"2808",457,3890,850
"2809",211,3016,662
"2810",284,3420,749
"2811",10,1783,387
"2812",27,3046,668
"2813",94,2180,471
"2814",510,3476,762
"2815",497,2376,518
"2816",82,4100,892
"2817",316,851,187
"2818",532,2551,559
"2819",48,3599,786
"2820",260,3566,779
"2821",506,2878,631
"2822",418,2601,571
"2823",125,2980,653
"2824",23,2745,602
"2825",526,3230,709
"2826",341,2047,445
"2827",21,2080,451
"2828",468,4089,891
"2829",593,828,181
"2830",232,1976,431
"2831",122,2876,631
"2832",89,4411,964
"2833",306,1453,319
"2834",371,417,91
"2835",292,143,29
"2836",256,3856,844
"2837",236,1102,245
"2838",193,614,133
"2839",217,4183,911
"2840",148,1520,331
"2841",178,4452,973
"2842",583,3948,861
"2843",193,651,141
"2844",148,1247,275
"2845",19,3449,756
"2846",283,3628,791
"2847",262,206,45
"2848",361,2168,468
"2849",453,2695,591
"2850",453,2578,564
"2851",81,4453,973
"2852",483,3495,765
"2853",210,1859,406
"2854",364,2886,633
"2855",268,2628,576
"2856",147,126,25
"2857",107,3045,668
"2858",116,1489,326
"2859",52,4260,926
"2860",228,2410,526
"2861",493,1056,235
"2862",10,1569,344
"2863",44,2718,596
"2864",483,95,19
"2865",214,1213,269
"2866",155,1331,294
"2867",467,214,48
"2868",443,1731,377
"2869",240,3779,827
"2870",160,3321,730
"2871",166,331,73
"2872",186,3012,661
"2873",39,3117,685
"2874",267,485,109
"2875",88,4120,895
"2876",583,1920,417
"2877",193,1700,370
"2878",307,1391,305
"2879",152,205,45
"2880",320,585,127
"2881",319,3384,743
"2882",330,2701,593
"2883",154,1755,381
"2884",453,1073,239
"2885",7,468,103
"2886",213,151,31
"2887",392,3437,753
"2888",32,343,76
"2889",430,2993,656
"2890",153,397,88
"2891",76,4316,940
"2892",141,4445,972
"2893",40,1086,242
"2894",107,3464,759
"2895",178,3106,682
"2896",459,1919,417
"2897",294,3407,747
"2898",25,667,145
"2899",304,2787,611
"2900",53,3580,783
"2901",55,2195,474
"2902",189,3898,851
"2903",58,1087,242
"2904",208,2516,553
"2905",91,517,114
"2906",451,1701,370
"2907",57,630,137
"2908",502,3645,796
"2909",196,1076,239
"2910",402,3456,758
"2911",342,2419,527
"2912",262,1293,285
"2913",590,3086,678
"2914",451,647,140
"2915",215,1985,433
"2916",509,2835,621
"2917",588,487,109
"2918",59,1785,388
"2919",176,1671,365
"2920",29,109,22
"2921",132,580,127
"2922",301,804,175
"2923",379,1055,235
"2924",403,393,86
"2925",104,1265,280
"2926",333,3389,744
"2927",585,3615,789
"2928",258,3122,686
"2929",526,4418,966
"2930",323,4483,979
"2931",228,697,152
"2932",384,2735,600
"2933",330,2675,587
"2934",15,1998,435
"2935",504,1795,390
"2936",203,2638,579
"2937",73,2504,550
"2938",135,3632,793
"2939",242,999,223
"2940",418,2591,569
"2941",474,1550,340
"2942",153,4193,912
"2943",213,3737,817
"2944",151,4302,937
"2945",289,4254,925
"2946",78,375,83
"2947",561,1438,314
"2948",404,2903,638
"2949",13,3759,823
"2950",540,1829,397
"2951",336,377,83
"2952",244,2312,502
"2953",533,2684,589
"2954",542,4034,879
"2955",260,1380,303
"2956",372,4185,911
"2957",16,3970,865
"2958",399,4539,991
"2959",364,2978,652
"2960",24,1444,316
"2961",590,1201,267
"2962",46,27,6
"2963",511,3483,763
"2964",311,4243,922
"2965",252,4415,965
"2966",418,1748,380
"2967",449,1167,258
"2968",410,1585,348
"2969",531,2232,483
"2970",96,2626,575
"2971",472,2322,504
"2972",46,4534,989
"2973",55,4210,915
"2974",571,2645,580
"2975",548,4364,951
"2976",589,3961,863
"2977",343,310,69
"2978",387,522,115
"2979",130,2574,563
"2980",322,1349,298
"2981",435,1819,395
"2982",154,122,24
"2983",556,478,105
"2984",349,1531,334
"2985",557,3160,694
"2986",56,1586,348
"2987",18,4559,995
"2988",472,4308,938
"2989",439,3347,735
"2990",40,1527,334
"2991",163,1290,285
"2992",573,4544,992
"2993",500,4064,886
"2994",519,1449,317
"2995",380,1288,285
"2996",295,735,160
"2997",50,549,119
"2998",393,2941,646
"2999",266,2749,603
"3000",38,616,134
"3001",113,2836,622
"3002",598,286,64
"3003",133,1677,366
"3004",7,1950,424
"3005",202,3383,743
"3006",280,2721,597
"3007",567,1298,286
"3008",147,4376,956
"3009",206,1392,305
"3010",290,4146,901
"3011",434,2179,471
"3012",23,1311,289
"3013",558,3514,769
"3014",151,2513,552
"3015",112,4150,901
"3016",144,491,109
"3017",74,4363,951
"3018",62,120,24
"3019",466,3745,819
"3020",106,4304,938
"3021",328,1966,429
"3022",293,1309,288
"3023",347,4032,878
"3024",397,4028,877
"3025",264,886,196
"3026",317,327,73
"3027",395,1543,338
"3028",491,1184,263
"3029",172,3734,816
"3030",107,4422,967
"3031",296,2755,604
"3032",62,1223,271
"3033",399,4463,975
"3034",434,2033,443
"3035",27,2919,641
"3036",186,4098,892
"3037",162,2568,562
"3038",459,2676,587
"3039",291,3103,681
"3040",599,633,138
"3041",424,3216,706
"3042",459,3065,673
"3043",559,471,103
"3044",13,624,135
"3045",482,4389,958
"3046",403,518,114
"3047",557,2397,524
"3048",65,1408,308
"3049",329,2359,513
"3050",329,818,178
"3051",322,2817,619
"3052",23,1510,330
"3053",95,2010,437
"3054",307,1101,244
"3055",137,938,208
"3056",266,2911,639
"3057",446,2075,450
"3058",330,4202,914
"3059",75,591,129
"3060",515,3954,862
"3061",276,2624,575
"3062",227,1687,367
"3063",268,1116,247
"3064",349,3094,680
"3065",516,1958,427
"3066",237,1952,425
"3067",543,3860,845
"3068",582,1198,266
"3069",423,4131,897
"3070",471,3164,694
"3071",299,1441,315
"3072",161,4346,947
"3073",109,1344,296
"3074",303,1675,366
"3075",367,3642,795
"3076",350,2135,462
"3077",377,118,23
"3078",342,2071,449
"3079",164,4431,969
"3080",257,2896,637
"3081",514,3578,783
"3082",166,4282,932
"3083",377,4437,970
"3084",111,1305,288
"3085",384,3049,670
"3086",151,539,118
"3087",267,3301,727
"3088",383,854,188
"3089",347,4344,946
"3090",556,2534,556
"3091",114,2048,445
"3092",298,3937,858
"3093",79,3851,843
"3094",280,4337,945
"3095",498,3409,747
"3096",380,3756,821
"3097",487,2428,530
"3098",384,1738,378
"3099",522,1144,253
"3100",553,1877,409
"3101",196,1490,326
"3102",385,130,26
"3103",201,2637,578
"3104",303,4527,988
"3105",189,2218,480
"3106",93,977,218
"3107",333,2008,437
"3108",579,4494,981
"3109",35,3725,814
"3110",517,3620,790
"3111",8,2388,521
"3112",457,2193,474
"3113",108,276,61
"3114",31,2184,471
"3115",125,1258,279
"3116",296,683,149
"3117",107,2530,555
"3118",132,797,174
"3119",87,2720,596
"3120",289,1656,361
"3121",113,3342,734
"3122",382,3293,725
"3123",5,1183,263
"3124",461,1292,285
"3125",543,189,43
"3126",495,1789,388
"3127",341,2569,563
"3128",146,3678,804
"3129",90,711,155
"3130",120,4529,988
"3131",537,1389,304
"3132",12,1122,249
"3133",377,3349,735
"3134",505,786,172
"3135",570,2265,489
"3136",354,3474,761
"3137",53,2936,645
"3138",398,1806,392
"3139",9,3926,856
"3140",215,1355,299
"3141",114,1300,287
"3142",144,2211,478
"3143",339,2249,486
"3144",390,615,133
"3145",202,4490,981
"3146",55,3295,725
"3147",34,94,19
"3148",77,2976,652
"3149",246,1022,228
"3150",430,659,143
"3151",550,3195,702
"3152",450,458,101
"3153",365,2217,479
"3154",245,1899,414
"3155",592,3461,759
"3156",388,33,7
"3157",561,4333,945
"3158",373,1326,293
"3159",113,3220,707
"3160",391,2632,577
"3161",270,155,32
"3162",85,796,174
"3163",424,1850,403
"3164",464,353,78
"3165",446,2407,525
"3166",50,2437,531
"3167",421,1306,288
"3168",140,2838,623
"3169",31,1758,382
"3170",33,4306,938
"3171",107,3331,733
"3172",249,4093,891
"3173",371,1982,432
"3174",300,2546,559
"3175",79,3517,770
"3176",163,2214,479
"3177",162,3997,870
"3178",238,3473,761
"3179",15,4017,875
"3180",129,4397,961
"3181",457,3179,697
"3182",234,601,131
"3183",406,3198,702
"3184",150,4357,949
"3185",522,2471,541
"3186",538,1502,329
"3187",200,351,78
"3188",522,4358,949
"3189",11,3713,812
"3190",260,3176,697
"3191",432,1835,398
"3192",165,2383,520
"3193",52,1575,346
"3194",362,1811,393
"3195",295,1626,355
"3196",234,3824,837
"3197",221,4117,895
"3198",597,6,1
"3199",273,2725,598
"3200",158,442,98
"3201",336,2848,624
"3202",31,2964,650
"3203",350,2196,475
"3204",86,4020,875
"3205",229,3169,696
"3206",307,287,65
"3207",75,467,103
"3208",415,1150,254
"3209",21,4178,908
"3210",534,3832,839
"3211",142,776,169
"3212",279,4140,899
"3213",534,719,158
"3214",463,1027,230
"3215",117,1828,397
"3216",129,3024,664
"3217",574,1880,409
"3218",454,245,55
"3219",501,4023,876
"3220",299,1033,231
"3221",173,3318,730
"3222",448,1003,225
"3223",576,4079,889
"3224",568,1156,255
"3225",535,2489,545
"3226",81,2301,500
"3227",83,215,48
"3228",28,237,54
"3229",555,1972,430
"3230",353,3542,774
"3231",459,3252,715
"3232",49,212,48
"3233",550,1492,327
"3234",466,4399,961
"3235",77,2732,599
"3236",328,3402,746
"3237",405,2938,645
"3238",499,1442,315
"3239",562,1421,311
"3240",426,2556,560
"3241",53,291,66
"3242",358,2057,447
"3243",41,4432,969
"3244",277,1406,308
"3245",78,3656,798
"3246",410,703,154
"3247",467,736,161
"3248",317,1414,309
"3249",213,2009,437
"3250",405,1906,415
"3251",472,3893,850
"3252",482,2564,562
"3253",319,1235,273
"3254",263,3975,866
"3255",241,4417,966
"3256",478,2751,603
"3257",380,3627,791
"3258",169,2029,442
"3259",9,3773,826
"3260",118,3491,764
"3261",340,1666,363
"3262",437,3637,794
"3263",175,2533,556
"3264",134,1118,247
"3265",329,4366,952
"3266",17,3828,838
"3267",86,1578,346
"3268",196,4191,912
"3269",550,1090,243
"3270",104,3538,773
"3271",277,2156,466
"3272",368,2320,504
"3273",425,1890,412
"3274",229,1330,294
"3275",554,2832,621
"3276",462,1672,365
"3277",229,661,143
"3278",363,4006,872
"3279",224,1676,366
"3280",372,3988,869
"3281",1,4566,997
"3282",481,948,211
"3283",577,742,162
"3284",62,4406,963
"3285",299,1961,428
"3286",115,2248,486
"3287",293,2727,598
"3288",274,3866,846
"3289",412,3288,724
"3290",481,4407,963
"3291",439,2390,521
"3292",573,1703,371
"3293",284,2453,535
"3294",193,3969,865
"3295",492,444,98
"3296",199,3427,751
"3297",565,2505,551
"3298",444,503,112
"3299",594,562,122
"3300",361,1565,344
"3301",431,2154,465
"3302",578,2811,617
"3303",406,1669,364
"3304",85,462,101
"3305",96,3129,687
"3306",463,248,56
"3307",395,1717,374
"3308",518,3438,753
"3309",554,1008,226
"3310",213,4267,928
"3311",185,4332,944
"3312",438,4108,893
"3313",451,3271,720
"3314",584,4095,892
"3315",414,1111,246
"3316",461,2482,544
"3317",47,860,189
"3318",144,1750,380
"3319",458,4324,942
"3320",272,2252,487
"3321",29,2830,621
"3322",185,1720,375
"3323",347,1025,229
"3324",62,3083,677
"3325",292,2462,538
"3326",335,3506,767
"3327",294,299,67
"3328",352,2913,640
"3329",82,1975,430
"3330",111,3688,806
"3331",66,2491,546
"3332",339,3033,665
"3333",173,2122,460
"3334",318,1176,261
"3335",171,2097,455
"3336",526,312,70
"3337",540,2962,649
"3338",591,2189,473
"3339",196,2884,633
"3340",466,2038,443
"3341",277,4401,962
"3342",71,4442,971
"3343",189,4393,960
"3344",448,4330,944
"3345",16,2945,646
"3346",336,3885,849
"3347",20,3221,707
"3348",386,1591,349
"3349",510,578,126
"3350",236,3984,869
"3351",529,1083,241
"3352",275,1960,428
"3353",403,4532,989
"3354",57,2528,555
"3355",69,1772,384
"3356",67,3825,838
"3357",498,2792,613
"3358",268,2671,586
"3359",454,1284,284
"3360",261,538,118
"3361",201,2329,506
"3362",133,657,142
"3363",511,2584,567
"3364",80,2442,533
"3365",438,548,119
"3366",431,303,68
"3367",559,1573,345
"3368",595,2526,555
"3369",346,4169,906
"3370",316,2219,480
"3371",279,1067,238
"3372",279,912,203
"3373",318,3055,670
"3374",428,1845,402
"3375",387,35,7
"3376",566,2022,439
"3377",483,3212,706
"3378",183,1373,302
"3379",341,131,26
"3380",239,2968,650
"3381",91,409,90
"3382",514,2810,617
"3383",190,1224,271
"3384",305,2709,595
"3385",119,556,121
"3386",395,727,159
"3387",151,2034,443
"3388",45,26,6
"3389",38,3343,735
"3390",362,1631,356
"3391",295,3393,745
"3392",66,3764,823
"3393",371,2744,602
"3394",552,602,131
"3395",599,221,49
"3396",98,619,135
"3397",298,1697,369
"3398",577,3423,750
"3399",187,596,130
"3400",264,1741,378
"3401",424,2005,436
"3402",155,2344,510
"3403",203,2049,445
"3404",343,3919,855
"3405",282,3453,757
"3406",429,3374,740
"3407",321,1197,266
"3408",12,4250,924
"3409",501,3036,666
"3410",322,666,145
"3411",226,2929,644
"3412",444,3540,774
"3413",76,1215,270
"3414",282,874,193
"3415",85,4115,895
"3416",22,4022,876
"3417",27,2523,554
"3418",346,3930,857
"3419",251,2724,597
"3420",19,3612,789
"3421",583,1279,283
"3422",381,4548,993
"3423",95,3019,663
"3424",561,560,122
"3425",40,1959,427
"3426",599,456,100
"3427",503,1613,352
"3428",516,133,26
"3429",216,1814,394
"3430",228,1077,240
"3431",141,2295,499
"3432",591,451,100
"3433",137,2740,601
"3434",211,1798,391
"3435",556,1757,382
"3436",46,1529,334
"3437",491,853,187
"3438",326,2863,627
"3439",255,1896,413
"3440",377,1639,358
"3441",45,493,110
"3442",74,2381,519
"3443",174,1817,395
"3444",25,1146,253
"3445",476,592,129
"3446",181,210,47
"3447",126,2268,490
"3448",558,3489,764
"3449",293,2646,580
"3450",278,842,184
"3451",524,3009,660
"3452",340,4403,962
"3453",150,1119,248
"3454",312,883,194
"3455",338,2136,462
"3456",97,3080,677
"3457",236,1765,383
"3458",23,1715,374
"3459",568,547,119
"3460",96,3436,753
"3461",251,2698,592
"3462",510,1488,326
"3463",226,371,81
"3464",543,729,159
"3465",100,2899,637
"3466",181,4087,891
"3467",565,883,194
"3468",242,1724,376
"3469",37,841,184
"3470",60,2735,600
"3471",594,97,19
"3472",8,2189,473
"3473",490,3011,661
"3474",476,4289,934
"3475",322,2528,555
"3476",298,2277,492
"3477",382,1488,326
"3478",138,3575,782
"3479",520,1291,285
"3480",536,79,16
"3481",114,1934,420
"3482",111,117,23
"3483",296,4067,887
"3484",586,1575,346
"3485",349,898,200
"3486",397,2936,645
"3487",369,3041,667
"3488",421,1835,398
"3489",142,980,218
"3490",169,473,104
"3491",348,3149,691
"3492",553,2306,501
"3493",295,2430,531
"3494",299,1970,429
"3495",444,1869,408
"3496",520,1850,403
"3497",32,2447,534
"3498",270,2219,480
"3499",126,1026,229
"3500",449,2944,646
"3501",209,268,59
"3502",331,2630,577
"3503",459,19,4
"3504",480,166,35
"3505",34,2381,519
"3506",182,4394,960
"3507",443,2250,486
"3508",494,2128,461
"3509",291,371,81
"3510",223,4225,918
"3511",536,4546,992
"3512",131,3220,707
"3513",338,385,85
"3514",314,2762,606
"3515",167,2502,550
"3516",320,4314,940
"3517",102,2872,629
"3518",262,1440,315
"3519",469,4522,987
"3520",549,2171,468
"3521",88,1626,355
"3522",51,208,46
"3523",469,3871,846
"3524",389,4537,990
"3525",201,1954,426
"3526",350,4316,940
"3527",168,4542,991
"3528",165,1890,412
"3529",274,2635,578
"3530",206,2028,441
"3531",283,2055,446
"3532",65,4214,916
"3533",339,2328,505
"3534",479,4220,917
"3535",228,4361,951
"3536",444,4081,890
"3537",97,1295,286
"3538",501,1204,267
"3539",593,4391,959
"3540",394,3997,870
"3541",115,3098,681
"3542",442,3924,856
"3543",594,959,214
"3544",239,2730,599
"3545",16,4498,982
"3546",19,3921,856
"3547",15,2417,527
"3548",111,3602,787
"3549",239,1099,244
"3550",422,4510,985
"3551",538,793,173
"3552",537,869,191
"3553",273,3142,690
"3554",292,3832,839
"3555",575,1742,378
"3556",483,2211,478
"3557",592,888,197
"3558",231,213,48
"3559",587,1660,362
"3560",210,4261,927
"3561",402,1096,244
"3562",97,599,130
"3563",392,2774,609
"3564",355,27,6
"3565",283,2084,451
"3566",496,1929,418
"3567",450,1300,287
"3568",580,4166,906
"3569",284,1915,416
"3570",66,146,31
"3571",225,2799,614
"3572",49,3234,710
"3573",227,324,72
"3574",152,4390,959
"3575",263,2954,648
"3576",485,3309,728
"3577",200,3837,841
"3578",235,4520,986
"3579",297,1866,407
"3580",574,204,45
"3581",207,367,80
"3582",266,2726,598
"3583",493,616,134
"3584",110,462,101
"3585",289,3154,693
"3586",137,3740,818
"3587",283,1510,330
"3588",53,1241,274
"3589",286,1272,282
"3590",78,619,135
"3591",522,4566,997
"3592",92,1431,313
"3593",419,594,130
"3594",35,4080,890
"3595",68,1317,291
"3596",577,3262,718
"3597",511,2748,603
"3598",205,2806,616
"3599",100,2192,474
"3600",330,2442,533
"3601",242,1380,303
"3602",347,384,85
"3603",166,1737,378
"3604",335,542,118
"3605",368,3095,680
"3606",373,1064,236
"3607",348,1509,330
"3608",86,4502,982
"3609",402,2465,539
"3610",331,3776,827
"3611",502,853,187
"3612",49,711,155
"3613",571,557,121
"3614",125,1337,295
"3615",264,330,73
"3616",526,3350,736
"3617",88,1661,363
"3618",171,3132,688
"3619",454,3489,764
"3620",80,430,95
"3621",115,1778,387
"3622",175,1133,251
"3623",337,1599,350
"3624",322,1087,242
"3625",588,3509,768
"3626",441,4019,875
"3627",102,2448,534
"3628",47,4068,887
"3629",366,2583,567
"3630",95,2978,652
"3631",245,3688,806
"3632",250,421,92
"3633",591,3379,741
"3634",380,3823,837
"3635",452,190,43
"3636",7,2812,617
"3637",271,3432,753
"3638",79,3834,840
"3639",166,4204,914
"3640",176,845,185
"3641",403,4309,938
"3642",236,3390,744
"3643",322,3591,785
"3644",145,3762,823
"3645",598,2810,617
"3646",24,3564,778
"3647",482,3606,788
"3648",170,3323,731
"3649",518,1231,273
"3650",148,2513,552
"3651",528,1621,354
"3652",493,1540,337
"3653",314,4544,992
"3654",113,4134,898
"3655",253,3453,757
"3656",330,2271,491
"3657",507,1129,250
"3658",442,2600,571
"3659",334,3827,838
"3660",566,2646,580
"3661",528,3366,738
"3662",102,922,205
"3663",347,4212,915
"3664",373,447,99
"3665",514,269,60
"3666",530,1299,286
"3667",268,4271,929
"3668",179,2821,619
"3669",283,3883,849
"3670",88,1837,399
"3671",559,3686,806
"3672",282,3662,800
"3673",137,1967,429
"3674",5,600,131
"3675",364,3861,845
"3676",547,2186,472
"3677",82,2427,530
"3678",294,3325,731
"3679",98,2597,570
"3680",43,3020,663
"3681",395,3261,717
"3682",58,2015,438
"3683",548,376,83
"3684",207,2040,444
"3685",380,1102,245
"3686",129,3168,696
"3687",435,4405,963
"3688",478,1937,421
"3689",286,1237,274
"3690",545,2989,655
"3691",419,3848,843
"3692",441,2823,620
"3693",497,3244,714
"3694",182,1223,271
"3695",461,1263,280
"3696",262,418,91
"3697",72,343,76
"3698",31,3679,805
"3699",428,2204,476
"3700",421,4276,930
"3701",323,2687,590
"3702",223,65,12
"3703",132,681,149
"3704",14,1080,241
"3705",201,2105,456
"3706",187,4033,879
"3707",228,2596,570
"3708",75,1914,416
"3709",504,3741,818
"3710",504,1823,396
"3711",276,1985,433
"3712",228,4456,973
"3713",92,3271,720
"3714",173,1677,366
"3715",56,2624,575
"3716",376,3573,782
"3717",96,2958,649
"3718",226,2654,582
"3719",83,604,131
"3720",501,4554,994
"3721",468,3622,790
"3722",126,2789,611
"3723",363,742,162
"3724",57,2886,633
"3725",298,1798,391
"3726",90,3156,693
"3727",355,1665,363
"3728",558,4133,898
"3729",318,106,21
"3730",586,3242,711
